2020-12-14 11:04:28 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-12-14 11:04:29 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2020-12-14 11:04:29 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=SurveyBuilder, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [SurveyBuilder]
2020-12-14 11:04:29 DEBUG ProviderChecker:86 - Persistence-unit [SurveyBuilder] requested PersistenceProvider [org.hibernate.ejb.HibernatePersistence]
2020-12-14 11:04:29 WARN  ProviderChecker:58 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; [org.hibernate.jpa.HibernatePersistenceProvider] will be used instead.
2020-12-14 11:04:29 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: SurveyBuilder
	persistence provider classname: org.hibernate.ejb.HibernatePersistence
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/Siddharth/Desktop/SurveyBuilderDemo/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.sbEntity.Survey
		com.sbEntity.Question
		com.sbEntity.Surveyor
		com.sbEntity.Respondent]
	Mapping files names []
	Properties [
		hibernate.connection.username: postgres
		hibernate.connection.password: Sid@1998
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		hibernate.connection.url: jdbc:postgresql://localhost:5432/surveybuilder
		hibernate.connection.driver_class: org.postgresql.Driver
		hibernate.hbm2ddl.auto: update]
2020-12-14 11:04:29 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-12-14 11:04:29 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-12-14 11:04:29 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-12-14 11:04:29 INFO  Version:46 - HHH000412: Hibernate Core {5.4.1.Final}
2020-12-14 11:04:29 DEBUG Environment:199 - HHH000206: hibernate.properties not found
2020-12-14 11:04:29 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-12-14 11:04:29 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-12-14 11:04:29 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-12-14 11:04:29 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-12-14 11:04:35 DEBUG BasicTypeRegistry:156 - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@59546cfe
2020-12-14 11:04:35 DEBUG BasicTypeRegistry:156 - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@29ea78b1
2020-12-14 11:04:35 DEBUG BasicTypeRegistry:156 - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@2d2acd89
2020-12-14 11:04:35 DEBUG BasicTypeRegistry:156 - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@7baf6acf
2020-12-14 11:04:35 DEBUG BasicTypeRegistry:156 - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@1e6dad8
2020-12-14 11:04:35 DEBUG BasicTypeRegistry:156 - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@7b3315a5
2020-12-14 11:04:35 DEBUG BootstrapContextImpl:272 - Injecting ScanEnvironment [org.hibernate.jpa.boot.internal.StandardJpaScanEnvironmentImpl@8ed9cf] into BootstrapContext; was [null]
2020-12-14 11:04:35 DEBUG BootstrapContextImpl:267 - Injecting ScanOptions [org.hibernate.boot.archive.scan.internal.StandardScanOptions@f72203] into BootstrapContext; was [org.hibernate.boot.archive.scan.internal.StandardScanOptions@377008df]
2020-12-14 11:04:35 DEBUG BootstrapContextImpl:262 - Injecting JPA temp ClassLoader [null] into BootstrapContext; was [null]
2020-12-14 11:04:35 DEBUG ClassLoaderAccessImpl:45 - ClassLoaderAccessImpl#injectTempClassLoader(null) [was null]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2020-12-14 11:04:35 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2020-12-14 11:04:35 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2020-12-14 11:04:35 INFO  pooling:115 - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/surveybuilder]
2020-12-14 11:04:35 INFO  pooling:121 - HHH10001001: Connection properties: {user=postgres, password=Sid@1998}
2020-12-14 11:04:35 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2020-12-14 11:04:35 DEBUG DriverManagerConnectionProviderImpl:384 - Initializing Connection pool with 1 Connections
2020-12-14 11:04:35 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
2020-12-14 11:04:36 DEBUG JdbcEnvironmentInitiator:72 - Database ->
       name : PostgreSQL
    version : 10.14
      major : 10
      minor : 14
2020-12-14 11:04:36 DEBUG JdbcEnvironmentInitiator:83 - Driver ->
       name : PostgreSQL JDBC Driver
    version : 42.2.18
      major : 42
      minor : 2
2020-12-14 11:04:36 DEBUG JdbcEnvironmentInitiator:389 - JDBC version : 4.2
2020-12-14 11:04:36 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2020-12-14 11:04:36 DEBUG IdentifierHelperBuilder:112 - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
2020-12-14 11:04:36 DEBUG Namespace:51 - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2020-12-14 11:04:36 DEBUG BasicTypeRegistry:156 - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@4808bc9b
2020-12-14 11:04:36 DEBUG BasicTypeRegistry:156 - Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@4808bc9b
2020-12-14 11:04:36 DEBUG BasicTypeRegistry:159 - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@4f18837a
2020-12-14 11:04:36 DEBUG TypeConfiguration$Scope:152 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@6f38a289] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@61e3cf4d]
2020-12-14 11:04:36 DEBUG AnnotationBinder:558 - Binding entity from annotated class: com.sbEntity.Question
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2020-12-14 11:04:36 DEBUG EntityBinder:430 - Import with entity name Question
2020-12-14 11:04:36 DEBUG EntityBinder:873 - Bind entity com.sbEntity.Question on table question
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=Qid, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property Qid with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Question:Qid]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for Qid
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property Qid
2020-12-14 11:04:36 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(Qid)]), Qid, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='que'}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=answers, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=null, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=element, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=answers_KEY, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='answers_KEY', referencedColumn='null', mappedBy='null'}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='que'}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='que'}
2020-12-14 11:04:36 DEBUG CollectionBinder:449 - Collection role: com.sbEntity.Question.answers
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property answers
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=option1, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property option1 with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Question:option1]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for option1
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property option1
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=option2, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property option2 with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Question:option2]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for option2
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property option2
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=option3, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property option3 with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Question:option3]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for option3
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property option3
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=option4, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property option4 with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Question:option4]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for option4
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property option4
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=question, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property question with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Question:question]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for question
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property question
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='SurveyId', referencedColumn='', mappedBy=''}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(question), mappingColumn=s, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property s
2020-12-14 11:04:36 DEBUG AnnotationBinder:558 - Binding entity from annotated class: com.sbEntity.Answer
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2020-12-14 11:04:36 DEBUG EntityBinder:430 - Import with entity name Answer
2020-12-14 11:04:36 DEBUG EntityBinder:873 - Bind entity com.sbEntity.Answer on table Answer
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Answer), mappingColumn=aid, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property aid with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Answer:aid]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for aid
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property aid
2020-12-14 11:04:36 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(aid)]), aid, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Answer), mappingColumn=ans, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property ans with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Answer:ans]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for ans
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property ans
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='QueId', referencedColumn='', mappedBy=''}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Answer), mappingColumn=que, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property que
2020-12-14 11:04:36 DEBUG AnnotationBinder:558 - Binding entity from annotated class: com.sbEntity.Surveyor
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2020-12-14 11:04:36 DEBUG EntityBinder:430 - Import with entity name Surveyor
2020-12-14 11:04:36 DEBUG EntityBinder:873 - Bind entity com.sbEntity.Surveyor on table Surveyor
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Surveyor), mappingColumn=SurveyorId, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property SurveyorId with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Surveyor:SurveyorId]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for SurveyorId
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property SurveyorId
2020-12-14 11:04:36 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(SurveyorId)]), SurveyorId, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Surveyor), mappingColumn=emailId, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property emailId with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Surveyor:emailId]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for emailId
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property emailId
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Surveyor), mappingColumn=name, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property name with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Surveyor:name]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for name
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property name
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Surveyor), mappingColumn=password, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property password with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Surveyor:password]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for password
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property password
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='surveyor'}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Surveyor), mappingColumn=surveys, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Surveyor), mappingColumn=null, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Surveyor), mappingColumn=element, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Surveyor), mappingColumn=surveys_KEY, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='surveys_KEY', referencedColumn='null', mappedBy='null'}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='surveyor'}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='surveyor'}
2020-12-14 11:04:36 DEBUG CollectionBinder:449 - Collection role: com.sbEntity.Surveyor.surveys
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property surveys
2020-12-14 11:04:36 DEBUG AnnotationBinder:558 - Binding entity from annotated class: com.sbEntity.Respondent
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2020-12-14 11:04:36 DEBUG EntityBinder:430 - Import with entity name Respondent
2020-12-14 11:04:36 DEBUG EntityBinder:873 - Bind entity com.sbEntity.Respondent on table Respondent
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Respondent), mappingColumn=respondentId, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property respondentId with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Respondent:respondentId]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for respondentId
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property respondentId
2020-12-14 11:04:36 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(respondentId)]), respondentId, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Respondent), mappingColumn=emailId, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property emailId with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Respondent:emailId]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for emailId
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property emailId
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Respondent), mappingColumn=name, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property name with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Respondent:name]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for name
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property name
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Respondent), mappingColumn=password, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property password with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Respondent:password]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for password
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property password
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Respondent), mappingColumn=null, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Respondent), mappingColumn=element, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Respondent), mappingColumn=surveys_KEY, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='surveys_KEY', referencedColumn='null', mappedBy='null'}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='respondent'}
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='respondent'}
2020-12-14 11:04:36 DEBUG CollectionBinder:449 - Collection role: com.sbEntity.Respondent.surveys
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property surveys
2020-12-14 11:04:36 DEBUG AnnotationBinder:558 - Binding entity from annotated class: com.sbEntity.Survey
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2020-12-14 11:04:36 DEBUG EntityBinder:430 - Import with entity name Survey
2020-12-14 11:04:36 DEBUG EntityBinder:873 - Bind entity com.sbEntity.Survey on table survey
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(survey), mappingColumn=sId, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property sId with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Survey:sId]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for sId
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property sId
2020-12-14 11:04:36 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(sId)]), sId, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(survey), mappingColumn=dueDate, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property dueDate with lazy=false
2020-12-14 11:04:36 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.sbEntity.Survey:dueDate]
2020-12-14 11:04:36 DEBUG SimpleValueBinder:411 - building SimpleValue for dueDate
2020-12-14 11:04:36 DEBUG PropertyBinder:266 - Building property dueDate
2020-12-14 11:04:36 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(survey), mappingColumn=feedback, insertable=true, updatable=true, unique=false}
2020-12-14 11:04:36 DEBUG PropertyBinder:175 - MetadataSourceProcessor property feedback with lazy=false
